site_brom.id,site,mu,k,species,abundance,biomass
colombia_30,colombia,3,2,Coleoptera.23,42,5.847370003999998
colombia_30,colombia,3,2,Diptera.194,4,0.0572
colombia_30,colombia,3,2,Diptera.500,1,0.0083
colombia_30,colombia,3,2,Diptera.79,18,0.824647154
colombia_4,colombia,0.6,0.5,Coleoptera.23,22,2.9911103719999996
colombia_4,colombia,0.6,0.5,Diptera.490,1,0.0933
colombia_4,colombia,0.6,0.5,Diptera.491,1,0.2204431031464777
colombia_4,colombia,0.6,0.5,Diptera.494,1,0.425
colombia_4,colombia,0.6,0.5,Diptera.496,1,3.5955
colombia_4,colombia,0.6,0.5,Diptera.498,1,0.0483
colombia_4,colombia,0.6,0.5,Diptera.79,140,9.822565682
colombia_4,colombia,0.6,0.5,Odonata.9,1,3.1406
colombia_5,colombia,0.8,0.5,Coleoptera.23,31,6.14237998
colombia_5,colombia,0.8,0.5,Diptera.147,2,2.67
colombia_5,colombia,0.8,0.5,Diptera.496,1,2.999
colombia_5,colombia,0.8,0.5,Diptera.79,100,6.518015988999994
colombia_5,colombia,0.8,0.5,Lepidoptera.8,2,0.004991084
colombia_6,colombia,1,0.5,Coleoptera.23,7,1.4053483939999998
colombia_6,colombia,1,0.5,Diptera.489,1,0.0143
colombia_6,colombia,1,0.5,Diptera.492,1,0.07826401290344462
colombia_6,colombia,1,0.5,Diptera.494,1,0.425
colombia_6,colombia,1,0.5,Diptera.79,43,6.613320053999999
colombia_7,colombia,1.5,0.5,Coleoptera.23,4,0.6444061620000001
colombia_7,colombia,1.5,0.5,Diptera.499,1,0.0933
colombia_7,colombia,1.5,0.5,Diptera.79,18,58.68539356699984
colombia_8,colombia,2,0.5,Coleoptera.23,6,1.2828567560000002
colombia_8,colombia,2,0.5,Diptera.489,3,0.0429
colombia_8,colombia,2,0.5,Diptera.79,66,5.390051210999999
colombia_9,colombia,2.5,0.5,Coleoptera.23,5,1.0588164269999998
colombia_9,colombia,2.5,0.5,Diptera.158,1,0.6543380738680061
colombia_9,colombia,2.5,0.5,Diptera.495,1,0.93
colombia_9,colombia,2.5,0.5,Diptera.499,1,0.0933
colombia_9,colombia,2.5,0.5,Diptera.79,18,1.262876345
colombia_9,colombia,2.5,0.5,Odonata.9,1,3.5703
frenchguiana_18,frenchguiana,0.4,0.5,Coleoptera.11,14,4.3263
frenchguiana_18,frenchguiana,0.4,0.5,Diptera.23,2,0.09
frenchguiana_18,frenchguiana,0.4,0.5,Diptera.24,10,0.511
frenchguiana_18,frenchguiana,0.4,0.5,Diptera.302,1,0.0377
frenchguiana_18,frenchguiana,0.4,0.5,Diptera.439,3,1.2975
frenchguiana_18,frenchguiana,0.4,0.5,Diptera.441,5,0.8
frenchguiana_18,frenchguiana,0.4,0.5,Hemiptera.13,3,3.1953
frenchguiana_18,frenchguiana,0.4,0.5,Ostracoda.8,30,1.8144
frenchguiana_21,frenchguiana,0.6,0.5,Coleoptera.11,22,4.5354
frenchguiana_21,frenchguiana,0.6,0.5,Diptera.107,2,0.0314
frenchguiana_21,frenchguiana,0.6,0.5,Diptera.24,1,0.0511
frenchguiana_21,frenchguiana,0.6,0.5,Diptera.302,6,0.5505
frenchguiana_21,frenchguiana,0.6,0.5,Diptera.438,2,0.0016
frenchguiana_21,frenchguiana,0.6,0.5,Diptera.439,2,0.32
frenchguiana_21,frenchguiana,0.6,0.5,Diptera.87,2,0.063
frenchguiana_21,frenchguiana,0.6,0.5,Hemiptera.13,3,1.1591
frenchguiana_21,frenchguiana,0.6,0.5,Oligochaeta.13,4,0.12
frenchguiana_21,frenchguiana,0.6,0.5,Ostracoda.8,54,3.3048
frenchguiana_25,frenchguiana,1,0.5,Coleoptera.11,48,9.5781
frenchguiana_25,frenchguiana,1,0.5,Coleoptera.52,1,0.063
frenchguiana_25,frenchguiana,1,0.5,Diptera.23,4,0.18
frenchguiana_25,frenchguiana,1,0.5,Diptera.24,6,0.3066
frenchguiana_25,frenchguiana,1,0.5,Diptera.302,4,0.2589
frenchguiana_25,frenchguiana,1,0.5,Diptera.438,5,0.004
frenchguiana_25,frenchguiana,1,0.5,Diptera.439,1,0.9775
frenchguiana_25,frenchguiana,1,0.5,Diptera.441,2,1.1375
frenchguiana_25,frenchguiana,1,0.5,Diptera.87,7,0.2205
frenchguiana_25,frenchguiana,1,0.5,Hemiptera.13,1,1.0651
frenchguiana_25,frenchguiana,1,0.5,Oligochaeta.13,1,0.03
frenchguiana_25,frenchguiana,1,0.5,Ostracoda.8,32,1.9584
frenchguiana_31,frenchguiana,1.5,0.5,Coleoptera.11,15,1.9695
frenchguiana_31,frenchguiana,1.5,0.5,Diptera.107,23,0.6329
frenchguiana_31,frenchguiana,1.5,0.5,Diptera.23,1,0.045
frenchguiana_31,frenchguiana,1.5,0.5,Diptera.24,5,0.2555
frenchguiana_31,frenchguiana,1.5,0.5,Diptera.302,5,0.2752
frenchguiana_31,frenchguiana,1.5,0.5,Diptera.441,3,0.48
frenchguiana_31,frenchguiana,1.5,0.5,Diptera.442,2,0.4587
frenchguiana_31,frenchguiana,1.5,0.5,Diptera.87,4,0.126
frenchguiana_31,frenchguiana,1.5,0.5,Ostracoda.8,29,1.7748
frenchguiana_33,frenchguiana,2.5,0.5,Coleoptera.11,86,13.4577
frenchguiana_33,frenchguiana,2.5,0.5,Diptera.107,1,0.0157
frenchguiana_33,frenchguiana,2.5,0.5,Diptera.23,4,0.18
frenchguiana_33,frenchguiana,2.5,0.5,Diptera.24,8,0.4088
frenchguiana_33,frenchguiana,2.5,0.5,Diptera.87,3,0.0945
frenchguiana_33,frenchguiana,2.5,0.5,Hemiptera.13,1,1.0651
frenchguiana_33,frenchguiana,2.5,0.5,Oligochaeta.13,2,0.06
frenchguiana_33,frenchguiana,2.5,0.5,Ostracoda.8,119,7.1172
frenchguiana_35,frenchguiana,0.1,1,Coleoptera.11,43,10.0851
frenchguiana_35,frenchguiana,0.1,1,Diptera.107,5,0.2144
frenchguiana_35,frenchguiana,0.1,1,Diptera.23,1,0.045
frenchguiana_35,frenchguiana,0.1,1,Diptera.24,10,0.511
frenchguiana_35,frenchguiana,0.1,1,Diptera.438,3,0.0024000000000000002
frenchguiana_35,frenchguiana,0.1,1,Diptera.441,1,0.9775
frenchguiana_35,frenchguiana,0.1,1,Diptera.87,13,0.4095
frenchguiana_35,frenchguiana,0.1,1,Hemiptera.13,1,1.0651
frenchguiana_35,frenchguiana,0.1,1,Oligochaeta.13,1,0.03
frenchguiana_35,frenchguiana,0.1,1,Ostracoda.8,96,5.6304
frenchguiana_37,frenchguiana,0.2,1,Coleoptera.11,16,4.4457
frenchguiana_37,frenchguiana,0.2,1,Diptera.12,1,0.04
frenchguiana_37,frenchguiana,0.2,1,Diptera.23,1,0.045
frenchguiana_37,frenchguiana,0.2,1,Diptera.24,3,0.1533
frenchguiana_37,frenchguiana,0.2,1,Diptera.302,2,0.1294
frenchguiana_37,frenchguiana,0.2,1,Diptera.438,2,0.0016
frenchguiana_37,frenchguiana,0.2,1,Diptera.441,2,1.955
frenchguiana_37,frenchguiana,0.2,1,Hemiptera.13,1,1.0651
frenchguiana_37,frenchguiana,0.2,1,Oligochaeta.13,2,0.06
frenchguiana_37,frenchguiana,0.2,1,Ostracoda.8,43,2.6316
frenchguiana_41,frenchguiana,0.4,1,Coleoptera.11,11,3.1329
frenchguiana_41,frenchguiana,0.4,1,Diptera.108,1,0.061
frenchguiana_41,frenchguiana,0.4,1,Diptera.23,3,0.135
frenchguiana_41,frenchguiana,0.4,1,Diptera.24,16,0.8176
frenchguiana_41,frenchguiana,0.4,1,Diptera.245,1,0.006
frenchguiana_41,frenchguiana,0.4,1,Diptera.437,1,0.042
frenchguiana_41,frenchguiana,0.4,1,Diptera.438,2,0.0016
frenchguiana_41,frenchguiana,0.4,1,Diptera.439,2,1.1375
frenchguiana_41,frenchguiana,0.4,1,Diptera.441,5,2.435
frenchguiana_41,frenchguiana,0.4,1,Diptera.87,2,0.063
frenchguiana_41,frenchguiana,0.4,1,Hemiptera.13,2,2.1302
frenchguiana_41,frenchguiana,0.4,1,Oligochaeta.11,1,0.01
frenchguiana_41,frenchguiana,0.4,1,Oligochaeta.13,18,0.54
frenchguiana_41,frenchguiana,0.4,1,Ostracoda.8,30,1.836
frenchguiana_41,frenchguiana,0.4,1,Platyhelminthes.14,1,3e-4
frenchguiana_42,frenchguiana,0.8,1,Coleoptera.11,33,5.1321
frenchguiana_42,frenchguiana,0.8,1,Diptera.24,8,0.4088
frenchguiana_42,frenchguiana,0.8,1,Diptera.438,2,0.0016
frenchguiana_42,frenchguiana,0.8,1,Diptera.439,3,2.9325
frenchguiana_42,frenchguiana,0.8,1,Diptera.441,3,1.2975
frenchguiana_42,frenchguiana,0.8,1,Diptera.443,8,0.1256
frenchguiana_42,frenchguiana,0.8,1,Diptera.87,5,0.1575
frenchguiana_42,frenchguiana,0.8,1,Hemiptera.13,1,1.0651
frenchguiana_42,frenchguiana,0.8,1,Oligochaeta.13,2,0.06
frenchguiana_42,frenchguiana,0.8,1,Ostracoda.8,159,9.5796
frenchguiana_44,frenchguiana,1,1,Coleoptera.11,65,15.963
frenchguiana_44,frenchguiana,1,1,Diptera.107,9,0.1413
frenchguiana_44,frenchguiana,1,1,Diptera.12,1,0.04
frenchguiana_44,frenchguiana,1,1,Diptera.24,12,0.6132
frenchguiana_44,frenchguiana,1,1,Diptera.302,9,0.6096
frenchguiana_44,frenchguiana,1,1,Diptera.441,1,0.9775
frenchguiana_44,frenchguiana,1,1,Diptera.87,5,0.1575
frenchguiana_44,frenchguiana,1,1,Hemiptera.13,2,5.5135
frenchguiana_44,frenchguiana,1,1,Oligochaeta.13,4,0.12
frenchguiana_44,frenchguiana,1,1,Ostracoda.8,123,7.2864
frenchguiana_47,frenchguiana,1.5,1,Coleoptera.11,69,8.9523
frenchguiana_47,frenchguiana,1.5,1,Diptera.107,5,0.2597
frenchguiana_47,frenchguiana,1.5,1,Diptera.24,2,0.1022
frenchguiana_47,frenchguiana,1.5,1,Diptera.441,23,11.855
frenchguiana_47,frenchguiana,1.5,1,Diptera.442,3,0.1671
frenchguiana_47,frenchguiana,1.5,1,Hemiptera.13,1,1.0651
frenchguiana_47,frenchguiana,1.5,1,Oligochaeta.13,5,0.15
frenchguiana_47,frenchguiana,1.5,1,Ostracoda.8,27,1.6092
frenchguiana_49,frenchguiana,2.5,1,Coleoptera.11,65,10.593
frenchguiana_49,frenchguiana,2.5,1,Diptera.107,11,0.5351
frenchguiana_49,frenchguiana,2.5,1,Diptera.24,5,0.2555
frenchguiana_49,frenchguiana,2.5,1,Diptera.302,3,0.2752
frenchguiana_49,frenchguiana,2.5,1,Diptera.441,2,1.1375
frenchguiana_49,frenchguiana,2.5,1,Diptera.87,1,0.0315
frenchguiana_49,frenchguiana,2.5,1,Hemiptera.13,2,2.1302
frenchguiana_49,frenchguiana,2.5,1,Ostracoda.8,45,2.754
frenchguiana_50,frenchguiana,3,1,Coleoptera.10,1,0.32
frenchguiana_50,frenchguiana,3,1,Coleoptera.11,65,17.037
frenchguiana_50,frenchguiana,3,1,Diptera.107,2,0.0767
frenchguiana_50,frenchguiana,3,1,Diptera.24,3,0.1533
frenchguiana_50,frenchguiana,3,1,Diptera.302,3,0.1671
frenchguiana_50,frenchguiana,3,1,Diptera.439,1,0.16
frenchguiana_50,frenchguiana,3,1,Diptera.441,4,1.4575
frenchguiana_50,frenchguiana,3,1,Diptera.87,3,0.0945
frenchguiana_50,frenchguiana,3,1,Hemiptera.13,3,3.1953
frenchguiana_50,frenchguiana,3,1,Oligochaeta.11,1,0.01
frenchguiana_50,frenchguiana,3,1,Oligochaeta.13,3,0.09
frenchguiana_50,frenchguiana,3,1,Ostracoda.8,33,2.0196
frenchguiana_51,frenchguiana,0.1,2,Coleoptera.11,31,2.3877
frenchguiana_51,frenchguiana,0.1,2,Diptera.23,1,0.045
frenchguiana_51,frenchguiana,0.1,2,Diptera.24,26,1.3286
frenchguiana_51,frenchguiana,0.1,2,Diptera.438,1,8e-4
frenchguiana_51,frenchguiana,0.1,2,Diptera.439,1,0.16
frenchguiana_51,frenchguiana,0.1,2,Diptera.441,5,2.435
frenchguiana_51,frenchguiana,0.1,2,Diptera.87,2,0.063
frenchguiana_51,frenchguiana,0.1,2,Hemiptera.13,1,1.0651
frenchguiana_51,frenchguiana,0.1,2,Oligochaeta.13,1,0.03
frenchguiana_51,frenchguiana,0.1,2,Ostracoda.8,34,2.0736
frenchguiana_52,frenchguiana,0.4,2,Coleoptera.11,26,7.4592
frenchguiana_52,frenchguiana,0.4,2,Diptera.108,10,0.5647
frenchguiana_52,frenchguiana,0.4,2,Diptera.24,8,0.4088
frenchguiana_52,frenchguiana,0.4,2,Diptera.302,1,0.0917
frenchguiana_52,frenchguiana,0.4,2,Diptera.441,2,0.32
frenchguiana_52,frenchguiana,0.4,2,Diptera.87,1,0.0315
frenchguiana_52,frenchguiana,0.4,2,Oligochaeta.13,4,0.12
frenchguiana_52,frenchguiana,0.4,2,Ostracoda.8,36,2.2032
frenchguiana_53,frenchguiana,0.6,2,Coleoptera.11,15,4.923
frenchguiana_53,frenchguiana,0.6,2,Diptera.107,9,0.549
frenchguiana_53,frenchguiana,0.6,2,Diptera.12,1,0.04
frenchguiana_53,frenchguiana,0.6,2,Diptera.23,1,0.045
frenchguiana_53,frenchguiana,0.6,2,Diptera.24,2,0.1022
frenchguiana_53,frenchguiana,0.6,2,Diptera.438,3,0.0024000000000000002
frenchguiana_53,frenchguiana,0.6,2,Diptera.441,3,2.115
frenchguiana_53,frenchguiana,0.6,2,Diptera.443,5,0.07849999999999999
frenchguiana_53,frenchguiana,0.6,2,Diptera.87,11,0.34650000000000003
frenchguiana_53,frenchguiana,0.6,2,Oligochaeta.11,1,0.01
frenchguiana_53,frenchguiana,0.6,2,Oligochaeta.13,24,0.72
frenchguiana_53,frenchguiana,0.6,2,Ostracoda.8,50,3.06
frenchguiana_54,frenchguiana,0.8,2,Coleoptera.11,16,0.9552
frenchguiana_54,frenchguiana,0.8,2,Diptera.107,7,0.1099
frenchguiana_54,frenchguiana,0.8,2,Diptera.24,8,0.4088
frenchguiana_54,frenchguiana,0.8,2,Diptera.302,3,0.2752
frenchguiana_54,frenchguiana,0.8,2,Diptera.438,1,8e-4
frenchguiana_54,frenchguiana,0.8,2,Diptera.441,7,4.39
frenchguiana_54,frenchguiana,0.8,2,Hemiptera.13,1,0.047
frenchguiana_54,frenchguiana,0.8,2,Odonata.2,1,0.0675
frenchguiana_54,frenchguiana,0.8,2,Ostracoda.8,170,10.3536
frenchguiana_57,frenchguiana,1.5,2,Coleoptera.11,94,19.6335
frenchguiana_57,frenchguiana,1.5,2,Diptera.107,4,0.0628
frenchguiana_57,frenchguiana,1.5,2,Diptera.24,1,0.0511
frenchguiana_57,frenchguiana,1.5,2,Diptera.438,7,0.0056
frenchguiana_57,frenchguiana,1.5,2,Diptera.441,4,1.4575
frenchguiana_57,frenchguiana,1.5,2,Diptera.87,2,0.063
frenchguiana_57,frenchguiana,1.5,2,Hemiptera.13,4,2.2242
frenchguiana_57,frenchguiana,1.5,2,Ostracoda.8,45,2.6964
frenchguiana_72,frenchguiana,2,2,Coleoptera.11,94,16.6203
frenchguiana_72,frenchguiana,2,2,Diptera.24,7,0.3577
frenchguiana_72,frenchguiana,2,2,Diptera.438,2,0.0016
frenchguiana_72,frenchguiana,2,2,Diptera.441,11,5.8475
frenchguiana_72,frenchguiana,2,2,Diptera.442,2,0.1294
frenchguiana_72,frenchguiana,2,2,Diptera.87,1,0.0315
frenchguiana_72,frenchguiana,2,2,Hemiptera.13,1,1.0651
frenchguiana_72,frenchguiana,2,2,Oligochaeta.13,11,0.32999999999999996
frenchguiana_72,frenchguiana,2,2,Ostracoda.8,12,0.7344
frenchguiana_75,frenchguiana,0.6,1,Coleoptera.11,16,4.7142
frenchguiana_75,frenchguiana,0.6,1,Diptera.107,2,0.0767
frenchguiana_75,frenchguiana,0.6,1,Diptera.439,1,0.9775
frenchguiana_75,frenchguiana,0.6,1,Diptera.440,2,0.063
frenchguiana_75,frenchguiana,0.6,1,Diptera.441,8,3.4125
frenchguiana_75,frenchguiana,0.6,1,Diptera.87,3,0.0945
frenchguiana_75,frenchguiana,0.6,1,Hemiptera.13,4,1.0651
frenchguiana_75,frenchguiana,0.6,1,Ostracoda.8,54,3.3048
frenchguiana_76,frenchguiana,2.5,2,Coleoptera.11,7,0.6864
frenchguiana_76,frenchguiana,2.5,2,Diptera.108,1,0.061
frenchguiana_76,frenchguiana,2.5,2,Diptera.24,11,0.5621
frenchguiana_76,frenchguiana,2.5,2,Diptera.302,1,0.0377
frenchguiana_76,frenchguiana,2.5,2,Diptera.441,5,2.435
frenchguiana_76,frenchguiana,2.5,2,Diptera.87,1,0.0315
frenchguiana_76,frenchguiana,2.5,2,Hemiptera.13,3,3.1953
frenchguiana_76,frenchguiana,2.5,2,Oligochaeta.13,5,0.15
frenchguiana_76,frenchguiana,2.5,2,Ostracoda.8,39,2.3868
frenchguiana_76,frenchguiana,2.5,2,Platyhelminthes.14,1,3e-4
frenchguiana_77,frenchguiana,0.1,0.5,Coleoptera.11,36,9.6672
frenchguiana_77,frenchguiana,0.1,0.5,Diptera.24,3,0.1533
frenchguiana_77,frenchguiana,0.1,0.5,Diptera.302,1,0.09175
frenchguiana_77,frenchguiana,0.1,0.5,Diptera.438,1,8e-4
frenchguiana_77,frenchguiana,0.1,0.5,Diptera.441,4,1.4575
frenchguiana_77,frenchguiana,0.1,0.5,Diptera.87,2,0.063
frenchguiana_77,frenchguiana,0.1,0.5,Oligochaeta.1,1,0.01
frenchguiana_77,frenchguiana,0.1,0.5,Oligochaeta.13,4,0.12
frenchguiana_77,frenchguiana,0.1,0.5,Ostracoda.8,23,1.4076
frenchguiana_77,frenchguiana,0.1,0.5,Platyhelminthes.14,1,3e-4
frenchguiana_78,frenchguiana,0.8,0.5,Coleoptera.11,15,4.6545
frenchguiana_78,frenchguiana,0.8,0.5,Diptera.23,2,0.09
frenchguiana_78,frenchguiana,0.8,0.5,Diptera.24,5,0.2555
frenchguiana_78,frenchguiana,0.8,0.5,Diptera.302,11,0.631
frenchguiana_78,frenchguiana,0.8,0.5,Diptera.441,4,2.755
frenchguiana_78,frenchguiana,0.8,0.5,Oligochaeta.13,5,0.15
frenchguiana_78,frenchguiana,0.8,0.5,Ostracoda.8,152,9.1152
frenchguiana_79,frenchguiana,3,0.5,Coleoptera.11,24,5.2515
frenchguiana_79,frenchguiana,3,0.5,Diptera.107,2,0.0314
frenchguiana_79,frenchguiana,3,0.5,Diptera.24,3,0.1533
frenchguiana_79,frenchguiana,3,0.5,Diptera.302,2,0.1835
frenchguiana_79,frenchguiana,3,0.5,Diptera.438,1,8e-4
frenchguiana_79,frenchguiana,3,0.5,Diptera.441,3,2.115
frenchguiana_79,frenchguiana,3,0.5,Diptera.87,3,0.0945
frenchguiana_79,frenchguiana,3,0.5,Hemiptera.13,1,1.0651
frenchguiana_79,frenchguiana,3,0.5,Oligochaeta.13,6,0.18
frenchguiana_79,frenchguiana,3,0.5,Ostracoda.8,33,2.0196
frenchguiana_81,frenchguiana,2,1,Coleoptera.11,51,9.2202
frenchguiana_81,frenchguiana,2,1,Diptera.107,9,0.2319
frenchguiana_81,frenchguiana,2,1,Diptera.302,4,0.367
frenchguiana_81,frenchguiana,2,1,Diptera.438,2,0.0016
frenchguiana_81,frenchguiana,2,1,Diptera.441,9,7.1625
frenchguiana_81,frenchguiana,2,1,Diptera.87,2,0.063
frenchguiana_81,frenchguiana,2,1,Oligochaeta.13,5,0.15
frenchguiana_81,frenchguiana,2,1,Ostracoda.8,41,2.9916
frenchguiana_82,frenchguiana,0.2,2,Coleoptera.11,6,1.7007
frenchguiana_82,frenchguiana,0.2,2,Diptera.107,7,0.2458
frenchguiana_82,frenchguiana,0.2,2,Diptera.24,2,0.1022
frenchguiana_82,frenchguiana,0.2,2,Diptera.302,1,0.0917
frenchguiana_82,frenchguiana,0.2,2,Diptera.439,1,0.16
frenchguiana_82,frenchguiana,0.2,2,Diptera.441,13,2.8975
frenchguiana_82,frenchguiana,0.2,2,Diptera.87,6,0.189
frenchguiana_82,frenchguiana,0.2,2,Hemiptera.13,3,3.1953
frenchguiana_82,frenchguiana,0.2,2,Oligochaeta.13,3,0.09
frenchguiana_82,frenchguiana,0.2,2,Ostracoda.8,90,5.3784
frenchguiana_85,frenchguiana,1,2,Coleoptera.11,1,0.0597
frenchguiana_85,frenchguiana,1,2,Diptera.23,2,0.09
frenchguiana_85,frenchguiana,1,2,Diptera.24,7,0.3577
frenchguiana_85,frenchguiana,1,2,Diptera.302,3,0.1131
frenchguiana_85,frenchguiana,1,2,Diptera.438,1,8e-4
frenchguiana_85,frenchguiana,1,2,Diptera.441,3,1.2975
frenchguiana_85,frenchguiana,1,2,Odonata.2,2,0.135
frenchguiana_85,frenchguiana,1,2,Oligochaeta.13,3,0.09
frenchguiana_85,frenchguiana,1,2,Ostracoda.8,27,1.6236
frenchguiana_85,frenchguiana,1,2,Platyhelminthes.14,1,3e-4
frenchguiana_87,frenchguiana,2,0.5,Coleoptera.11,4,0.2388
frenchguiana_87,frenchguiana,2,0.5,Diptera.107,4,0.0628
frenchguiana_87,frenchguiana,2,0.5,Diptera.12,1,0.04
frenchguiana_87,frenchguiana,2,0.5,Diptera.24,6,0.3066
frenchguiana_87,frenchguiana,2,0.5,Diptera.302,1,0.0377
frenchguiana_87,frenchguiana,2,0.5,Diptera.438,5,0.004
frenchguiana_87,frenchguiana,2,0.5,Diptera.441,4,0.64
frenchguiana_87,frenchguiana,2,0.5,Diptera.87,5,0.1575
frenchguiana_87,frenchguiana,2,0.5,Hemiptera.13,1,0.047
frenchguiana_87,frenchguiana,2,0.5,Ostracoda.8,32,1.9584
frenchguiana_88,frenchguiana,3,2,Coleoptera.11,32,4.1778
frenchguiana_88,frenchguiana,3,2,Diptera.107,1,0.0157
frenchguiana_88,frenchguiana,3,2,Diptera.23,2,0.09
frenchguiana_88,frenchguiana,3,2,Diptera.24,4,0.2044
frenchguiana_88,frenchguiana,3,2,Diptera.441,9,4.71
frenchguiana_88,frenchguiana,3,2,Diptera.87,2,0.063
frenchguiana_88,frenchguiana,3,2,Hemiptera.13,1,1.0651
frenchguiana_88,frenchguiana,3,2,Oligochaeta.13,5,0.15
frenchguiana_88,frenchguiana,3,2,Ostracoda.8,122,7.4664
frenchguiana_9,frenchguiana,0.2,0.5,Coleoptera.10,5,0.828
frenchguiana_9,frenchguiana,0.2,0.5,Coleoptera.11,9,2.9538
frenchguiana_9,frenchguiana,0.2,0.5,Diptera.24,1,0.0511
frenchguiana_9,frenchguiana,0.2,0.5,Diptera.302,2,0.12946
frenchguiana_9,frenchguiana,0.2,0.5,Diptera.438,1,8e-4
frenchguiana_9,frenchguiana,0.2,0.5,Diptera.439,2,1.1375
frenchguiana_9,frenchguiana,0.2,0.5,Diptera.441,5,2.435
frenchguiana_9,frenchguiana,0.2,0.5,Diptera.87,4,0.126
frenchguiana_9,frenchguiana,0.2,0.5,Hemiptera.13,4,4.2604
frenchguiana_9,frenchguiana,0.2,0.5,Oligochaeta.13,4,0.12
frenchguiana_9,frenchguiana,0.2,0.5,Ostracoda.8,48,2.9376
macae_B10,macae,2,1,Coleoptera.27,2,0.369071556
macae_B10,macae,2,1,Coleoptera.28,7,0.900036767
macae_B10,macae,2,1,Coleoptera.29,3,0.080561897
macae_B10,macae,2,1,Coleoptera.30,9,0.223460837
macae_B10,macae,2,1,Coleoptera.56,2,6.773567704
macae_B10,macae,2,1,Diptera.101,11,0.507888138
macae_B10,macae,2,1,Diptera.113,4,0.075814606
macae_B10,macae,2,1,Diptera.115,13,0.354286086
macae_B10,macae,2,1,Diptera.15,9,0.077085082
macae_B10,macae,2,1,Diptera.278,2,1.71075945
macae_B10,macae,2,1,Diptera.380,12,0.16143171
macae_B10,macae,2,1,Diptera.381,2,0.040486454
macae_B10,macae,2,1,Diptera.444,2,0.025163401
macae_B10,macae,2,1,Diptera.461,1,0.19501553
macae_B10,macae,2,1,Diptera.462,6,0.026485687
macae_B10,macae,2,1,Diptera.469,1,0.012430603
macae_B10,macae,2,1,Diptera.474,1,0.012430603
macae_B10,macae,2,1,Diptera.483,5,0.340388434
macae_B10,macae,2,1,Diptera.486,2,0.388331602
macae_B10,macae,2,1,Diptera.64,2,0.117172997
macae_B10,macae,2,1,Diptera.65,3,0.045120591
macae_B10,macae,2,1,Diptera.67,6,0.068647711
macae_B10,macae,2,1,Diptera.69,8,0.264629054
macae_B10,macae,2,1,Diptera.86,55,1.095545848
macae_B10,macae,2,1,Odonata.3,3,1.78441475
macae_B10,macae,2,1,Oligochaeta.5,108,3.5059
macae_B10,macae,2,1,Ostracoda.4,9,0.679220427
macae_B11,macae,0.2,2,Coleoptera.28,1,0.398644254
macae_B11,macae,0.2,2,Coleoptera.30,1,0.147199316
macae_B11,macae,0.2,2,Diptera.101,9,0.34041027
macae_B11,macae,0.2,2,Diptera.113,3,0.013496448
macae_B11,macae,0.2,2,Diptera.115,36,0.819133541
macae_B11,macae,0.2,2,Diptera.134,1,0.051554574
macae_B11,macae,0.2,2,Diptera.15,43,0.834594568
macae_B11,macae,0.2,2,Diptera.278,12,2.452783265
macae_B11,macae,0.2,2,Diptera.380,28,0.40569477
macae_B11,macae,0.2,2,Diptera.381,2,0.026319803
macae_B11,macae,0.2,2,Diptera.444,2,0.041736662
macae_B11,macae,0.2,2,Diptera.45,2,0.14668
macae_B11,macae,0.2,2,Diptera.452,3,0.274240501
macae_B11,macae,0.2,2,Diptera.459,4,0.248304665
macae_B11,macae,0.2,2,Diptera.461,6,0.563023806
macae_B11,macae,0.2,2,Diptera.462,5,0.021242292
macae_B11,macae,0.2,2,Diptera.463,1,0.004017577
macae_B11,macae,0.2,2,Diptera.465,7,0.518345448
macae_B11,macae,0.2,2,Diptera.469,1,0.028150569
macae_B11,macae,0.2,2,Diptera.482,2,0.068485549
macae_B11,macae,0.2,2,Diptera.483,2,0.161415135
macae_B11,macae,0.2,2,Diptera.484,2,0.175406029
macae_B11,macae,0.2,2,Diptera.486,2,0.289248676
macae_B11,macae,0.2,2,Diptera.487,2,0.2299
macae_B11,macae,0.2,2,Diptera.488,4,0.159829633
macae_B11,macae,0.2,2,Diptera.64,45,1.949233006
macae_B11,macae,0.2,2,Diptera.86,22,0.451261729
macae_B11,macae,0.2,2,Lepidoptera.2,1,0.010586209
macae_B11,macae,0.2,2,Lepidoptera.3,1,2.202824494
macae_B11,macae,0.2,2,Lepidoptera.6,1,0.005443093
macae_B11,macae,0.2,2,Oligochaeta.5,81,2.4667
macae_B11,macae,0.2,2,Ostracoda.4,1,0.067357329
macae_B12,macae,2.5,0.5,Coleoptera.18,1,0.033120626
macae_B12,macae,2.5,0.5,Coleoptera.27,2,0.962042449
macae_B12,macae,2.5,0.5,Coleoptera.28,1,0.042439678
macae_B12,macae,2.5,0.5,Coleoptera.30,6,0.479290466
macae_B12,macae,2.5,0.5,Coleoptera.60,1,11.32029222
macae_B12,macae,2.5,0.5,Diptera.101,40,1.466798372
macae_B12,macae,2.5,0.5,Diptera.113,8,0.306289432
macae_B12,macae,2.5,0.5,Diptera.115,10,0.338785041
macae_B12,macae,2.5,0.5,Diptera.15,38,0.446991553
macae_B12,macae,2.5,0.5,Diptera.278,11,0.48951441
macae_B12,macae,2.5,0.5,Diptera.380,24,0.341435268
macae_B12,macae,2.5,0.5,Diptera.444,8,0.133439455
macae_B12,macae,2.5,0.5,Diptera.448,4,0.143757974
macae_B12,macae,2.5,0.5,Diptera.452,2,0.054488122
macae_B12,macae,2.5,0.5,Diptera.465,2,0.20611415
